body_code	race_id	candidate_id	iteration	votes	status_code
WAIKDHB	1	13	4	2283.201798085	H
WAIKDHB	1	14	4	2422.3659628950004	H
WAIKDHB	1	15	4	2044.9650011050003	H
WAIKDHB	1	16	4	2051.7783818249995	H
WAIKDHB	1	17	4	1548.9330964	H
WAIKDHB	1	18	4	1490.5875810700002	X
WAIKDHB	1	19	4	0.0	X
WAIKDHB	1	20	4	0.0	X
WAIKDHB	1	1	5	9780.313753994	E
WAIKDHB	1	2	5	8255.217632693999	H
WAIKDHB	1	3	5	6977.322781581001	H
WAIKDHB	1	4	5	6276.210992898999	H
WAIKDHB	1	5	5	5841.465760597001	H
WAIKDHB	1	6	5	4855.52466564	H
WAIKDHB	1	7	5	6432.456805225	H
WAIKDHB	1	8	5	5047.40538857	H
WAIKDHB	1	9	5	3330.8062994539996	H
WAIKDHB	1	10	5	3677.9471163610006	H
WAIKDHB	1	11	5	3522.630432918	H
WAIKDHB	1	12	5	2793.118505211	H
WAIKDHB	1	13	5	2338.6535164730008	H
WAIKDHB	1	14	5	2458.427005141	H
WAIKDHB	1	15	5	2107.2146219919996	H
WAIKDHB	1	16	5	2105.366633114	H
WAIKDHB	1	17	5	1593.087933268	X
WAIKDHB	1	18	5	0.0	X
WAIKDHB	1	19	5	0.0	X
WAIKDHB	1	20	5	0.0	X
WAIKDHB	1	1	6	9730.87684985	E
WAIKDHB	1	2	6	8345.809966920999	H
WAIKDHB	1	3	6	7183.3183529709995	H
WAIKDHB	1	4	6	6388.301199004	H
WAIKDHB	1	5	6	5916.514231328	H
WAIKDHB	1	6	6	4962.9077151659985	H
WAIKDHB	1	7	6	6513.404216819	H
WAIKDHB	1	8	6	5090.647245082	H
WAIKDHB	1	9	6	3380.57307179	H
WAIKDHB	1	10	6	3858.102348094	H
WAIKDHB	1	11	6	3611.1565887069996	H
WAIKDHB	1	12	6	2862.009487552	H
WAIKDHB	1	13	6	2492.3515094890004	H
WAIKDHB	1	14	6	2507.884140213	H
WAIKDHB	1	15	6	2160.2586489469995	H
WAIKDHB	1	16	6	2152.6533782140004	H
WAIKDHB	1	17	6	0.0	X
WAIKDHB	1	18	6	0.0	X
WAIKDHB	1	19	6	0.0	X
WAIKDHB	1	20	6	0.0	X
WAIKDHB	1	1	7	9644.59611895	E
WAIKDHB	1	2	7	8351.601604646998	H
WAIKDHB	1	3	7	7199.240116997	H
WAIKDHB	1	4	7	6402.245841827999	H
WAIKDHB	1	5	7	5921.209020896	H
WAIKDHB	1	6	7	4972.227431362	H
WAIKDHB	1	7	7	6516.415309533	H
WAIKDHB	1	8	7	5093.567515973999	H
WAIKDHB	1	9	7	3385.5333405300007	H
WAIKDHB	1	10	7	3860.9387834579998	H
WAIKDHB	1	11	7	3614.9501463490005	H
WAIKDHB	1	12	7	2865.139347264	H
WAIKDHB	1	13	7	2494.1749322230003	H
WAIKDHB	1	14	7	2511.635780091	H
WAIKDHB	1	15	7	2162.3754960290003	H
WAIKDHB	1	16	7	2154.6514582980003	X
WAIKDHB	1	17	7	0.0	X
WAIKDHB	1	18	7	0.0	X
WAIKDHB	1	19	7	0.0	X
WAIKDHB	1	20	7	0.0	X
WAIKDHB	1	1	8	9809.358395297997	E
WAIKDHB	1	2	8	8470.227920588999	H
WAIKDHB	1	3	8	7408.257253676	H
WAIKDHB	1	4	8	6498.041800601	H
WAIKDHB	1	5	8	6146.948880757999	H
WAIKDHB	1	6	8	5143.555134929001	H
WAIKDHB	1	7	8	6633.3868874790005	H
WAIKDHB	1	8	8	5220.072140653001	H
WAIKDHB	1	9	8	3507.4110958440006	H
WAIKDHB	1	10	8	3939.03227782	H
WAIKDHB	1	11	8	3717.243575057	H
WAIKDHB	1	12	8	3122.7136173770004	H
WAIKDHB	1	13	8	2629.5739763510005	H
WAIKDHB	1	14	8	2593.5862016439996	H
WAIKDHB	1	15	8	2199.1198307199998	X
WAIKDHB	1	16	8	0.0	X
WAIKDHB	1	17	8	0.0	X
WAIKDHB	1	18	8	0.0	X
WAIKDHB	1	19	8	0.0	X
WAIKDHB	1	20	8	0.0	X
WAIKDHB	1	1	9	9824.528227824001	E
WAIKDHB	1	2	9	8772.608430978	H
WAIKDHB	1	3	9	7591.436632191	H
WAIKDHB	1	4	9	6780.276370748999	H
WAIKDHB	1	5	9	6312.72855114	H
WAIKDHB	1	6	9	5351.189264826001	H
WAIKDHB	1	7	9	6739.506975202	H
WAIKDHB	1	8	9	5357.172805592	H
WAIKDHB	1	9	9	3671.3011553710007	H
WAIKDHB	1	10	9	4059.936879801	H
WAIKDHB	1	11	9	3804.150929249	H
WAIKDHB	1	12	9	3217.8755653050002	H
WAIKDHB	1	13	9	2731.3911695730008	H
WAIKDHB	1	14	9	2645.4162578730006	H
WAIKDHB	1	15	9	0.0	X
WAIKDHB	1	16	9	0.0	X
WAIKDHB	1	17	9	0.0	X
WAIKDHB	1	18	9	0.0	X
WAIKDHB	1	19	9	0.0	X
WAIKDHB	1	20	9	0.0	X
WAIKDHB	1	1	10	9607.439913407998	E
WAIKDHB	1	2	10	8787.819519176	H
WAIKDHB	1	3	10	7632.614978972	H
WAIKDHB	1	4	10	6816.000407508	H
WAIKDHB	1	5	10	6325.263300879999	H
WAIKDHB	1	6	10	5376.021620392001	H
WAIKDHB	1	7	10	6747.671501384	H
WAIKDHB	1	8	10	5365.167943264	H
WAIKDHB	1	9	10	3685.0385635320004	H
WAIKDHB	1	10	10	4067.406913092	H
WAIKDHB	1	11	10	3814.4666895079995	H
WAIKDHB	1	12	10	3226.4296850599994	H
WAIKDHB	1	13	10	2736.3542529160004	H
WAIKDHB	1	14	10	2655.4609965160003	X
WAIKDHB	1	15	10	0.0	X
WAIKDHB	1	16	10	0.0	X
WAIKDHB	1	17	10	0.0	X
WAIKDHB	1	18	10	0.0	X
WAIKDHB	1	19	10	0.0	X
WAIKDHB	1	20	10	0.0	X
WAIKDHB	1	1	11	9869.962605216999	E
WAIKDHB	1	2	11	8962.993759906001	H
WAIKDHB	1	3	11	7843.806041338	H
WAIKDHB	1	4	11	7054.160696564001	H
WAIKDHB	1	5	11	6529.669025891001	H
WAIKDHB	1	6	11	5564.557642769	H
WAIKDHB	1	7	11	6901.025742745	H
WAIKDHB	1	8	11	5491.766980826	H
WAIKDHB	1	9	11	3808.455619788	H
WAIKDHB	1	10	11	4196.752549430001	H
WAIKDHB	1	11	11	3992.336045364	H
WAIKDHB	1	12	11	3406.532958443	H
WAIKDHB	1	13	11	2967.9288462289996	X
WAIKDHB	1	14	11	0.0	X
WAIKDHB	1	15	11	0.0	X
WAIKDHB	1	16	11	0.0	X
WAIKDHB	1	17	11	0.0	X
WAIKDHB	1	18	11	0.0	X
WAIKDHB	1	19	11	0.0	X
WAIKDHB	1	20	11	0.0	X
WAIKDHB	1	1	12	9740.224493538002	E
WAIKDHB	1	2	12	9542.291377346002	E
WAIKDHB	1	3	12	8175.099688228	H
WAIKDHB	1	4	12	7321.015994735	H
WAIKDHB	1	5	12	6772.149744926	H
WAIKDHB	1	6	12	5842.093718986999	H
WAIKDHB	1	7	12	7057.431096777999	H
WAIKDHB	1	8	12	5626.608969812	H
WAIKDHB	1	9	12	4067.444452308	H
WAIKDHB	1	10	12	4376.510734018	H
WAIKDHB	1	11	12	4122.100148782	H
WAIKDHB	1	12	12	3632.891278158	X
WAIKDHB	1	13	12	0.0	X
WAIKDHB	1	14	12	0.0	X
WAIKDHB	1	15	12	0.0	X
WAIKDHB	1	16	12	0.0	X
WAIKDHB	1	17	12	0.0	X
WAIKDHB	1	18	12	0.0	X
WAIKDHB	1	19	12	0.0	X
WAIKDHB	1	20	12	0.0	X
WAIKDHB	1	1	13	9850.582487167001	E
WAIKDHB	1	2	13	9887.619926600999	E
WAIKDHB	1	3	13	8496.000336158	H
WAIKDHB	1	4	13	7745.022632015001	H
WAIKDHB	1	5	13	7220.600299699001	H
WAIKDHB	1	6	13	6447.118355084	H
WAIKDHB	1	7	13	7373.297455493999	H
WAIKDHB	1	8	13	5785.4818476909995	H
WAIKDHB	1	9	13	4302.789092983999	H
WAIKDHB	1	10	13	4516.156229831002	H
WAIKDHB	1	11	13	4301.925266252001	H
WAIKDHB	1	12	13	0.0	X
WAIKDHB	1	13	13	0.0	X
WAIKDHB	1	14	13	0.0	X
WAIKDHB	1	15	13	0.0	X
WAIKDHB	1	16	13	0.0	X
WAIKDHB	1	17	13	0.0	X
WAIKDHB	1	18	13	0.0	X
WAIKDHB	1	19	13	0.0	X
WAIKDHB	1	20	13	0.0	X
WAIKDHB	1	1	14	9530.743782408003	E
WAIKDHB	1	2	14	9519.066055134	E
WAIKDHB	1	3	14	8602.509443551002	H
WAIKDHB	1	4	14	7869.290953907	H
WAIKDHB	1	5	14	7285.685405096	H
WAIKDHB	1	6	14	6538.858325896	H
WAIKDHB	1	7	14	7414.58182154	H
WAIKDHB	1	8	14	5825.350188337	H
WAIKDHB	1	9	14	4397.520333104	H
WAIKDHB	1	10	14	4542.896784955001	H
WAIKDHB	1	11	14	4341.594804002	H
WAIKDHB	1	12	14	0.0	X
WAIKDHB	1	13	14	0.0	X
WAIKDHB	1	14	14	0.0	X
WAIKDHB	1	15	14	0.0	X
WAIKDHB	1	16	14	0.0	X
WAIKDHB	1	17	14	0.0	X
WAIKDHB	1	18	14	0.0	X
WAIKDHB	1	19	14	0.0	X
WAIKDHB	1	20	14	0.0	X
WAIKDHB	1	1	15	9487.060843647998	E
WAIKDHB	1	2	15	9487.1906989350009	E
WAIKDHB	1	3	15	8615.032140904	H
WAIKDHB	1	4	15	7883.116132889001	H
WAIKDHB	1	5	15	7292.543684812	H
WAIKDHB	1	6	15	6549.049497851999	H
WAIKDHB	1	7	15	7418.9555042950005	H
WAIKDHB	1	8	15	5829.563023892	H
WAIKDHB	1	9	15	4407.134219941	H
WAIKDHB	1	10	15	4545.895206383001	H
WAIKDHB	1	11	15	4345.949899095999	X
WAIKDHB	1	12	15	0.0	X
WAIKDHB	1	13	15	0.0	X
WAIKDHB	1	14	15	0.0	X
WAIKDHB	1	15	15	0.0	X
WAIKDHB	1	16	15	0.0	X
WAIKDHB	1	17	15	0.0	X
WAIKDHB	1	18	15	0.0	X
WAIKDHB	1	19	15	0.0	X
WAIKDHB	1	20	15	0.0	X
WAIKDHB	1	1	16	9931.464600874	E
WAIKDHB	1	2	16	9854.049764404	E
WAIKDHB	1	3	16	9137.33698253	H
WAIKDHB	1	4	16	8276.711757632003	H
WAIKDHB	1	5	16	7742.186828074001	H
WAIKDHB	1	6	16	7046.14173113	H
WAIKDHB	1	7	16	7816.7804023419985	H
WAIKDHB	1	8	16	6144.821194424001	H
WAIKDHB	1	9	16	4686.029370196	H
WAIKDHB	1	10	16	4700.205957259999	H
WAIKDHB	1	11	16	0.0	X
WAIKDHB	1	12	16	0.0	X
WAIKDHB	1	13	16	0.0	X
WAIKDHB	1	14	16	0.0	X
WAIKDHB	1	15	16	0.0	X
WAIKDHB	1	16	16	0.0	X
WAIKDHB	1	17	16	0.0	X
WAIKDHB	1	18	16	0.0	X
WAIKDHB	1	19	16	0.0	X
WAIKDHB	1	20	16	0.0	X
WAIKDHB	1	1	17	9460.052736994	E
WAIKDHB	1	2	17	9457.398628916	E
WAIKDHB	1	3	17	9285.778077248	H
WAIKDHB	1	4	17	8440.705495130002	H
WAIKDHB	1	5	17	7827.520458054	H
WAIKDHB	1	6	17	7170.950298155	H
WAIKDHB	1	7	17	7872.312402621001	H
WAIKDHB	1	8	17	6197.939528513	H
WAIKDHB	1	9	17	4805.167556678	H
WAIKDHB	1	10	17	4735.597267409001	H
WAIKDHB	1	11	17	0.0	X
WAIKDHB	1	12	17	0.0	X
WAIKDHB	1	13	17	0.0	X
WAIKDHB	1	14	17	0.0	X
WAIKDHB	1	15	17	0.0	X
WAIKDHB	1	16	17	0.0	X
WAIKDHB	1	17	17	0.0	X
WAIKDHB	1	18	17	0.0	X
WAIKDHB	1	19	17	0.0	X
WAIKDHB	1	20	17	0.0	X
WAIKDHB	1	1	18	9411.628288308002	E
WAIKDHB	1	2	18	9410.830859324	E
WAIKDHB	1	3	18	9301.684471578003	H
WAIKDHB	1	4	18	8458.610207242002	H
WAIKDHB	1	5	18	7836.971307483999	H
WAIKDHB	1	6	18	7184.547902842999	H
WAIKDHB	1	7	18	7878.441759392999	H
WAIKDHB	1	8	18	6203.816242451002	H
WAIKDHB	1	9	18	4818.505753821999	H
WAIKDHB	1	10	18	4739.4328819269995	X
WAIKDHB	1	11	18	0.0	X
WAIKDHB	1	12	18	0.0	X
WAIKDHB	1	13	18	0.0	X
WAIKDHB	1	14	18	0.0	X
WAIKDHB	1	15	18	0.0	X
WAIKDHB	1	16	18	0.0	X
WAIKDHB	1	17	18	0.0	X
WAIKDHB	1	18	18	0.0	X
WAIKDHB	1	19	18	0.0	X
WAIKDHB	1	20	18	0.0	X
WAIKDHB	1	1	19	9758.322014075	E
WAIKDHB	1	2	19	9703.454278462	E
WAIKDHB	1	3	19	9835.779680092	E
WAIKDHB	1	4	19	9195.852240703	H
WAIKDHB	1	5	19	8143.609763513001	H
WAIKDHB	1	6	19	7643.396878954	H
WAIKDHB	1	7	19	8254.198602171002	H
WAIKDHB	1	8	19	6450.547277215	H
WAIKDHB	1	9	19	5013.090116349	H
WAIKDHB	1	10	19	0.0	X
WAIKDHB	1	11	19	0.0	X
WAIKDHB	1	12	19	0.0	X
WAIKDHB	1	13	19	0.0	X
WAIKDHB	1	14	19	0.0	X
WAIKDHB	1	15	19	0.0	X
WAIKDHB	1	16	19	0.0	X
WAIKDHB	1	17	19	0.0	X
WAIKDHB	1	18	19	0.0	X
WAIKDHB	1	19	19	0.0	X
WAIKDHB	1	20	19	0.0	X
WAIKDHB	1	1	20	9370.901228378001	E
WAIKDHB	1	2	20	9347.159163007998	E
WAIKDHB	1	3	20	9394.590898229	E
WAIKDHB	1	4	20	9483.544395162002	E
WAIKDHB	1	5	20	8272.287688581	H
WAIKDHB	1	6	20	7835.661353045	H
WAIKDHB	1	7	20	8346.76421438	H
WAIKDHB	1	8	20	6550.857952437	H
WAIKDHB	1	9	20	5198.645068060001	X
WAIKDHB	1	10	20	0.0	X
WAIKDHB	1	11	20	0.0	X
WAIKDHB	1	12	20	0.0	X
WAIKDHB	1	13	20	0.0	X
WAIKDHB	1	14	20	0.0	X
WAIKDHB	1	15	20	0.0	X
WAIKDHB	1	16	20	0.0	X
WAIKDHB	1	17	20	0.0	X
WAIKDHB	1	18	20	0.0	X
WAIKDHB	1	19	20	0.0	X
WAIKDHB	1	20	20	0.0	X
WAIKDHB	1	1	21	9725.259655438	E
WAIKDHB	1	2	21	10216.296949587999	E
WAIKDHB	1	3	21	9887.433389374	E
WAIKDHB	1	4	21	10056.905803602996	E
WAIKDHB	1	5	21	8971.399405205	H
WAIKDHB	1	6	21	8566.359451375001	H
WAIKDHB	1	7	21	8668.466971951999	H
WAIKDHB	1	8	21	6976.914422421	H
WAIKDHB	1	9	21	0.0	X
WAIKDHB	1	10	21	0.0	X
WAIKDHB	1	11	21	0.0	X
WAIKDHB	1	12	21	0.0	X
WAIKDHB	1	13	21	0.0	X
WAIKDHB	1	14	21	0.0	X
WAIKDHB	1	15	21	0.0	X
WAIKDHB	1	16	21	0.0	X
WAIKDHB	1	17	21	0.0	X
WAIKDHB	1	18	21	0.0	X
WAIKDHB	1	19	21	0.0	X
WAIKDHB	1	20	21	0.0	X
WAIKDHB	1	1	22	9456.53185959	E
WAIKDHB	1	2	22	9379.451403991	E
WAIKDHB	1	3	22	9498.950791706999	E
WAIKDHB	1	4	22	9588.354364219	E
WAIKDHB	1	5	22	9350.899261893	E
WAIKDHB	1	6	22	9103.155654920998	E
WAIKDHB	1	7	22	8915.185341370001	H
WAIKDHB	1	8	22	7236.498191719999	H
WAIKDHB	1	9	22	0.0	X
WAIKDHB	1	10	22	0.0	X
WAIKDHB	1	11	22	0.0	X
WAIKDHB	1	12	22	0.0	X
WAIKDHB	1	13	22	0.0	X
WAIKDHB	1	14	22	0.0	X
WAIKDHB	1	15	22	0.0	X
WAIKDHB	1	16	22	0.0	X
WAIKDHB	1	17	22	0.0	X
WAIKDHB	1	18	22	0.0	X
WAIKDHB	1	19	22	0.0	X
WAIKDHB	1	20	22	0.0	X
WAIKDHB	1	1	23	9239.030451913002	E
WAIKDHB	1	2	23	9234.379938982996	E
WAIKDHB	1	3	23	9265.502093622998	E
WAIKDHB	1	4	23	9305.859555106	E
WAIKDHB	1	5	23	9248.348999641998	E
WAIKDHB	1	6	23	9401.061493939	E
WAIKDHB	1	7	23	9088.658483452999	E
WAIKDHB	1	8	23	7403.283276008	X
WAIKDHB	1	9	23	0.0	X
WAIKDHB	1	10	23	0.0	X
WAIKDHB	1	11	23	0.0	X
WAIKDHB	1	12	23	0.0	X
WAIKDHB	1	13	23	0.0	X
WAIKDHB	1	14	23	0.0	X
WAIKDHB	1	15	23	0.0	X
WAIKDHB	1	16	23	0.0	X
WAIKDHB	1	17	23	0.0	X
WAIKDHB	1	18	23	0.0	X
WAIKDHB	1	19	23	0.0	X
WAIKDHB	1	20	23	0.0	X
WAIRDHB	1	1	1	3155.0	E
WAIRDHB	1	2	1	1494.0	H
WAIRDHB	1	3	1	1489.0	H
WAIRDHB	1	4	1	1415.0	H
WAIRDHB	1	5	1	1279.0	H
WAIRDHB	1	6	1	1236.0	H
WAIRDHB	1	7	1	897.0	H
WAIRDHB	1	8	1	871.0	H
WAIRDHB	1	9	1	623.0	H
WAIRDHB	1	10	1	571.0	H
WAIRDHB	1	11	1	505.0	H
WAIRDHB	1	12	1	450.0	H
WAIRDHB	1	13	1	331.0	H
WAIRDHB	1	1	2	1789.500000995	E
WAIRDHB	1	2	2	1639.422503856	H
WAIRDHB	1	3	2	1580.3218699810002	H
WAIRDHB	1	4	2	1611.0606971630002	H
WAIRDHB	1	5	2	1590.6196511200003	H
WAIRDHB	1	6	2	1346.365293105	H
WAIRDHB	1	7	2	995.246751117	H
WAIRDHB	1	8	2	986.5589539570001	H
WAIRDHB	1	9	2	653.729160041	H
WAIRDHB	1	10	2	602.594770183	H
WAIRDHB	1	11	2	558.6678288039998	H
WAIRDHB	1	12	2	494.1461172419999	H
WAIRDHB	1	13	2	364.75879553799996	X
WAIRDHB	1	1	3	1792.3912381319997	E
WAIRDHB	1	2	3	1668.2208271880002	H
WAIRDHB	1	3	3	1617.3674183359997	H
WAIRDHB	1	4	3	1638.7151949440001	H
WAIRDHB	1	5	3	1618.3638092759998	H
WAIRDHB	1	6	3	1377.3379557440003	H
WAIRDHB	1	7	3	1011.0469388839998	H
WAIRDHB	1	8	3	1017.2699315080001	H
WAIRDHB	1	9	3	676.8926923079999	H
WAIRDHB	1	10	3	644.445985248	H
WAIRDHB	1	11	3	599.2902950480001	H
WAIRDHB	1	12	3	500.99927818799995	X
WAIRDHB	1	13	3	0.0	X
WAIRDHB	1	1	4	1790.314857813	E
WAIRDHB	1	2	4	1707.0988006129999	H
WAIRDHB	1	3	4	1659.4176675520002	H
WAIRDHB	1	4	4	1666.931056929	H
WAIRDHB	1	5	4	1659.545708274	H
WAIRDHB	1	6	4	1400.828255567	H
WAIRDHB	1	7	4	1072.075100647	H
WAIRDHB	1	8	4	1074.047399932	H
WAIRDHB	1	9	4	720.837796459	H
WAIRDHB	1	10	4	699.1582027919999	H
WAIRDHB	1	11	4	673.7934753150001	X
WAIRDHB	1	12	4	0.0	X
WAIRDHB	1	13	4	0.0	X
WAIRDHB	1	1	5	1810.480099732	E
WAIRDHB	1	2	5	1775.9996721640002	E
WAIRDHB	1	3	5	1712.0140007159998	H
WAIRDHB	1	4	5	1732.219469868	H
WAIRDHB	1	5	5	1720.1672596800001	H
WAIRDHB	1	6	5	1433.3638321359997	H
WAIRDHB	1	7	5	1127.4631484919998	H
WAIRDHB	1	8	5	1169.169975608	H
WAIRDHB	1	9	5	801.7351563839999	H
WAIRDHB	1	10	5	759.281232424	H
WAIRDHB	1	11	5	0.0	X
WAIRDHB	1	12	5	0.0	X
WAIRDHB	1	13	5	0.0	X
WAIRDHB	1	1	6	1757.3627276089999	E
WAIRDHB	1	2	6	1762.233021757	E
WAIRDHB	1	3	6	1718.495036871	H
WAIRDHB	1	4	6	1744.81762101	H
WAIRDHB	1	5	6	1734.8412033139998	H
WAIRDHB	1	6	6	1441.860795992	H
WAIRDHB	1	7	6	1133.837921408	H
WAIRDHB	1	8	6	1175.3937418039998	H
WAIRDHB	1	9	6	804.495445739	H
WAIRDHB	1	10	6	762.4211991119998	X
WAIRDHB	1	11	6	0.0	X
WAIRDHB	1	12	6	0.0	X
WAIRDHB	1	13	6	0.0	X
WAIRDHB	1	1	7	1779.2764486489998	E
WAIRDHB	1	2	7	1803.145283324	E
WAIRDHB	1	3	7	1958.005625895	E
WAIRDHB	1	4	7	1826.2257839130002	E
WAIRDHB	1	5	7	1782.9022712	E
WAIRDHB	1	6	7	1484.9356406890001	H
WAIRDHB	1	7	7	1171.750031776	H
WAIRDHB	1	8	7	1233.5683521400001	H
WAIRDHB	1	9	7	885.789102794	H
WAIRDHB	1	10	7	0.0	X
WAIRDHB	1	11	7	0.0	X
WAIRDHB	1	12	7	0.0	X
WAIRDHB	1	13	7	0.0	X
WAIRDHB	1	1	8	1771.176977222	E
WAIRDHB	1	2	8	1779.3702216709999	E
WAIRDHB	1	3	8	1770.125776885	E
WAIRDHB	1	4	8	1804.276483795	E
WAIRDHB	1	5	8	1790.6298333129998	E
WAIRDHB	1	6	8	1550.966455871	H
WAIRDHB	1	7	8	1212.2884233769998	H
WAIRDHB	1	8	8	1272.804989744	H
WAIRDHB	1	9	8	929.3664881879998	X
WAIRDHB	1	10	8	0.0	X
WAIRDHB	1	11	8	0.0	X
WAIRDHB	1	12	8	0.0	X
WAIRDHB	1	13	8	0.0	X
WAIRDHB	1	1	9	1795.434209127	E
WAIRDHB	1	2	9	1867.539453399	E
WAIRDHB	1	3	9	1973.6195472579998	E
WAIRDHB	1	4	9	1856.093611341	E
WAIRDHB	1	5	9	1849.714999987	E
WAIRDHB	1	6	9	1695.1045332059998	H
WAIRDHB	1	7	9	1363.292250788	H
WAIRDHB	1	8	9	1375.519389649	H
WAIRDHB	1	9	9	0.0	X
WAIRDHB	1	10	9	0.0	X
WAIRDHB	1	11	9	0.0	X
WAIRDHB	1	12	9	0.0	X
WAIRDHB	1	13	9	0.0	X
WAIRDHB	1	1	10	1775.3224629979998	E
WAIRDHB	1	2	10	1785.627802483	E
WAIRDHB	1	3	10	1781.532911863	E
WAIRDHB	1	4	10	1827.3522685109997	E
WAIRDHB	1	5	10	1795.32152147	E
WAIRDHB	1	6	10	1817.6291720059999	E
WAIRDHB	1	7	10	1447.91592683	H
WAIRDHB	1	8	10	1457.4169121460002	H
WAIRDHB	1	9	10	0.0	X
WAIRDHB	1	10	10	0.0	X
WAIRDHB	1	11	10	0.0	X
WAIRDHB	1	12	10	0.0	X
WAIRDHB	1	13	10	0.0	X
WAIRDHB	1	1	11	1748.503545471	E
WAIRDHB	1	2	11	1765.5367649860002	E
WAIRDHB	1	3	11	1766.9476456510001	E
WAIRDHB	1	4	11	1770.635449981	E
WAIRDHB	1	5	11	1765.465497906	E
WAIRDHB	1	6	11	1773.063052474	E
WAIRDHB	1	7	11	1521.148083223	H
WAIRDHB	1	8	11	1514.2583034850002	H
WAIRDHB	1	9	11	0.0	X
WAIRDHB	1	10	11	0.0	X
WAIRDHB	1	11	11	0.0	X
WAIRDHB	1	12	11	0.0	X
WAIRDHB	1	13	11	0.0	X
WAIRDHB	1	1	12	1729.53882581	E
WAIRDHB	1	2	12	1739.6814183289996	E
WAIRDHB	1	3	12	1740.4030793470001	E
WAIRDHB	1	4	12	1748.0447179179998	E
WAIRDHB	1	5	12	1740.812267007	E
WAIRDHB	1	6	12	1748.803783807	E
WAIRDHB	1	7	12	1575.025738055	H
WAIRDHB	1	8	12	1556.6173276949999	H
WAIRDHB	1	9	12	0.0	X
WAIRDHB	1	10	12	0.0	X
WAIRDHB	1	11	12	0.0	X
WAIRDHB	1	12	12	0.0	X
WAIRDHB	1	13	12	0.0	X
WAIRDHB	1	1	13	1715.836883818	E
WAIRDHB	1	2	13	1723.318066308	E
WAIRDHB	1	3	13	1723.6949263649997	E
WAIRDHB	1	4	13	1727.9511405869998	E
WAIRDHB	1	5	13	1723.6682764749999	E
WAIRDHB	1	6	13	1728.6223003189996	E
WAIRDHB	1	7	13	1614.2404207969998	H
WAIRDHB	1	8	13	1587.322789892	H
WAIRDHB	1	9	13	0.0	X
WAIRDHB	1	10	13	0.0	X
WAIRDHB	1	11	13	0.0	X
WAIRDHB	1	12	13	0.0	X
WAIRDHB	1	13	13	0.0	X
WAIRDHB	1	1	14	1705.9137418349999	E
WAIRDHB	1	2	14	1711.022250154	E
WAIRDHB	1	3	14	1711.262733194	E
WAIRDHB	1	4	14	1714.369582145	E
WAIRDHB	1	5	14	1711.2738735159999	E
WAIRDHB	1	6	14	1714.8377537280003	E
WAIRDHB	1	7	14	1642.1492035919998	H
WAIRDHB	1	8	14	1609.2354960789999	H
WAIRDHB	1	9	14	0.0	X
WAIRDHB	1	10	14	0.0	X
WAIRDHB	1	11	14	0.0	X
WAIRDHB	1	12	14	0.0	X
WAIRDHB	1	13	14	0.0	X
WAIRDHB	1	1	15	1698.8898346639999	E
WAIRDHB	1	2	15	1702.4375795140002	E
WAIRDHB	1	3	15	1702.582570804	E
WAIRDHB	1	4	15	1704.675333172	E
WAIRDHB	1	5	15	1702.573597888	E
WAIRDHB	1	6	15	1705.0056858020002	E
WAIRDHB	1	7	15	1661.810907498	H
WAIRDHB	1	8	15	1624.6764783689998	H
WAIRDHB	1	9	15	0.0	X
WAIRDHB	1	10	15	0.0	X
WAIRDHB	1	11	15	0.0	X
WAIRDHB	1	12	15	0.0	X
WAIRDHB	1	13	15	0.0	X
WAIRDHB	1	1	16	1693.9593696890001	E
WAIRDHB	1	2	16	1696.4013529650001	E
WAIRDHB	1	3	16	1696.4941490129997	E
WAIRDHB	1	4	16	1697.9353656270002	E
WAIRDHB	1	5	16	1696.485736001	E
WAIRDHB	1	6	16	1698.165914492	E
WAIRDHB	1	7	16	1675.5399911220002	H
WAIRDHB	1	8	16	1635.4659921860002	H
WAIRDHB	1	9	16	0.0	X
WAIRDHB	1	10	16	0.0	X
WAIRDHB	1	11	16	0.0	X
WAIRDHB	1	12	16	0.0	X
WAIRDHB	1	13	16	0.0	X
WAIRDHB	1	1	17	1690.5252442319997	E
WAIRDHB	1	2	17	1692.2060775490002	E
WAIRDHB	1	3	17	1692.265988212	E
WAIRDHB	1	4	17	1693.252380682	E
WAIRDHB	1	5	17	1692.2582423169997	E
WAIRDHB	1	6	17	1693.412269973	E
WAIRDHB	1	7	17	1685.0724947979998	H
WAIRDHB	1	8	17	1642.960082779	H
WAIRDHB	1	9	17	0.0	X
WAIRDHB	1	10	17	0.0	X
WAIRDHB	1	11	17	0.0	X
WAIRDHB	1	12	17	0.0	X
WAIRDHB	1	13	17	0.0	X
WAIRDHB	1	1	18	1688.145041944	E
WAIRDHB	1	2	18	1689.299974789	E
WAIRDHB	1	3	18	1689.3394298409999	E
WAIRDHB	1	4	18	1690.0157160850001	E
WAIRDHB	1	5	18	1689.333369795	E
WAIRDHB	1	6	18	1690.1262038	E
WAIRDHB	1	7	18	1691.6643709499997	E
WAIRDHB	1	8	18	1648.1438662479998	X
WAIRDHB	1	9	18	0.0	X
WAIRDHB	1	10	18	0.0	X
WAIRDHB	1	11	18	0.0	X
WAIRDHB	1	12	18	0.0	X
WAIRDHB	1	13	18	0.0	X
WAITDHB	1	1	1	19166.0	E
WAITDHB	1	2	1	17969.0	E
WAITDHB	1	3	1	17342.0	E
WAITDHB	1	4	1	17031.0	E
